Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,monthly_k,monthly_d,monthly_j,monthly_k_slope,monthly_d_slope,monthly_j_slope,golden_cross,death_cross,cross_status,bars_since_golden_cross,buy_signal,sell_signal,buy_signal_t1,sell_signal_t1,position,cash,original_cash,short_proceeds,equity,,,,,,long_positions,short_positions,margin_cash,returns,trade_count,win_count,loss_count,win_rate,position_type,dividends_received,cumulative_dividends,daily_margin_cost,daily_short_borrow_cost,daily_mmf_interest,cumulative_borrowing_costs,cumulative_mmf_interest,daily_return,peak_equity,drawdown,,cagr,sharpe_ratio,sortino_ratio,max_drawdown,benchmark_equity,benchmark_returns,benchmark_drawdown,benchmark_cagr,benchmark_max_drawdown,benchmark_sharpe_ratio
2015-10-13,0.635281219,0.645488447,0.633093931,0.641600013,298444000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-10-14,0.642329021,0.675381178,0.641599983,0.66493088,612148000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-10-15,0.666145973,0.68024175,0.659341155,0.666632056,526048000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-10-16,0.668819173,0.683400972,0.667117911,0.677082181,448396000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-10-19,0.679269787,0.682429184,0.668090391,0.675867319,294712000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-10-20,0.67295089,0.678054504,0.667847219,0.674895108,264824000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-10-21,0.679026518,0.683158081,0.6649308,0.666145921,386280000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-10-22,0.673922867,0.69239316,0.672950759,0.690205872,306884000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-10-23,0.696281695,0.699441091,0.685831398,0.694823503,381776000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-10-26,0.695309639,0.697010843,0.685345367,0.691664159,247436000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-10-27,0.688261819,0.695552721,0.687775735,0.691178203,208268000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-10-28,0.695552806,0.696767986,0.685345519,0.696767986,217036000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-10-29,0.685588513,0.692636345,0.671492734,0.672707856,327168000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-10-30,0.679998834,0.694337626,0.674895162,0.689476967,301160000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-02,0.691664418,0.698226226,0.687532911,0.697497129,190088000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-03,0.693365228,0.69725372,0.684859207,0.692636132,376768000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-04,0.690692045,0.695795658,0.678054459,0.681213856,442264000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-05,0.684616334,0.68656061,0.671492722,0.67343694,478800000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-06,0.740027223,0.776238717,0.724716324,0.766760528,1172272000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-09,0.75922667,0.765545464,0.752664806,0.763358176,492568000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-10,0.753394027,0.757525591,0.732736497,0.748776495,552260000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-11,0.749262223,0.754608907,0.738811927,0.741485298,619896000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-12,0.739784257,0.746589134,0.735652752,0.738812149,291080000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-13,0.739541068,0.742700464,0.720584691,0.72423017,292940000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-16,0.733708534,0.739298232,0.727875766,0.738812149,344280000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-17,0.740756424,0.745130942,0.735652752,0.738812149,257048000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-18,0.741861514,0.757962476,0.733811061,0.756986618,350216000,0.002875,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-19,0.759669905,0.766744497,0.753571055,0.759181976,254072000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-20,0.764792967,0.770159953,0.760157845,0.765768766,239744000,0,0,89.14884473,,,,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-23,0.772111543,0.772111543,0.751619514,0.754302979,242552000,0,0,89.27748482,,,0.128640092,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-24,0.754303053,0.766988627,0.750887724,0.760401905,195428000,0,0,89.64624273,,,0.368757907,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-25,0.758938067,0.767964317,0.756742474,0.759425938,138300000,0,0,89.92985446,,,0.283611731,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-27,0.760889709,0.768208295,0.756986452,0.765768766,86996000,0,0,90.40164431,,,0.471789848,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-11-30,0.766500858,0.777234834,0.765768994,0.773819447,327244000,0,0,91.11491191,,,0.713267605,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-01,0.780649946,0.799678305,0.779918081,0.79894644,409496000,0,0,91.86195713,,,0.747045216,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-02,0.80016622,0.808460606,0.791139969,0.792847633,294240000,0,0,91.99684638,,,0.13488925,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-03,0.799190471,0.807484858,0.787236762,0.79114002,246656000,0,0,92.05783553,,,0.060989147,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-04,0.791140039,0.824805576,0.791140039,0.823341846,458756000,0,0,92.66336384,,,0.605528317,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-07,0.823098108,0.823098108,0.805289536,0.807729065,333588000,0,0,92.6327254,,,-0.030638441,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-08,0.797726672,0.82212196,0.792603679,0.818706632,314488000,0,0,92.99608678,,,0.363361373,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-09,0.818462926,0.823341985,0.789676443,0.797970831,372676000,0,0,92.5294605,,,-0.466626271,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-10,0.800410369,0.808948751,0.797726904,0.804557621,236596000,0,0,92.34486418,,,-0.184596324,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-11,0.796506869,0.802117791,0.790895948,0.792603612,227320000,0,0,91.71291087,91.66310858,91.81251544,-0.631953312,,,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-14,0.793335631,0.798946553,0.785041185,0.794555366,275892000,0,0,91.16229874,91.61315896,90.26057831,-0.550612124,-0.049949622,-1.551937128,0,1,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-15,0.803581497,0.809924283,0.799190369,0.804313362,307296000,0,0,91.02239265,91.55612351,89.95493095,-0.13990609,-0.057035452,-0.305647365,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-16,0.806020967,0.811875882,0.798946375,0.809192359,236356000,0,0,91.05650064,91.50928688,90.15092817,0.03410799,-0.046836627,0.195997224,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-17,0.810412546,0.818706935,0.796507232,0.796995103,254160000,0,0,90.4722824,91.41463684,88.58757351,-0.584218247,-0.094650042,-1.563354658,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-18,0.791383953,0.799434404,0.783089566,0.784065366,395896000,0,0,89.29596377,91.22590408,85.43608315,-1.176318623,-0.188732754,-3.151490361,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-21,0.792603756,0.803337672,0.785529105,0.802605808,284216000,0,0,89.06302944,91.03745766,85.114173,-0.232934335,-0.188446426,-0.321910154,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-22,0.805045358,0.811388145,0.798458635,0.803337693,130012000,0,0,88.88184916,90.85341013,84.93872721,-0.181180282,-0.184047529,-0.175445788,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-23,0.804557299,0.809680292,0.80309357,0.806508899,122524000,0,0,88.85826401,90.68619234,85.20240737,-0.023585142,-0.167217794,0.26368016,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-24,0.804069367,0.811144017,0.802849574,0.809192359,52448000,0,0,88.92712485,90.54124603,85.6988825,0.068860841,-0.144946302,0.496475126,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-28,0.800654254,0.808460712,0.789432408,0.808460712,142024000,0,0,88.9565729,90.41269226,86.04433417,0.029448041,-0.128553777,0.345451678,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-29,0.808948599,0.824073702,0.806753006,0.821634173,203660000,0,0,89.59533587,90.34733058,88.09134643,0.638762972,-0.065361673,2.04701226,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-30,0.820902246,0.827976897,0.814315524,0.81455946,180344000,0,0,89.72502258,90.29821958,88.57862857,0.129686708,-0.049111006,0.487282136,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2015-12-31,0.813339945,0.81699921,0.804069698,0.804069698,148528000,0,0,89.37204008,90.22601239,87.66409546,-0.352982499,-0.072207191,-0.914533115,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-04,0.78772459,0.794799182,0.781625739,0.789676189,358076000,0,0,88.39875454,90.08514614,85.02597133,-0.97328554,-0.140866246,-2.638124128,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-05,0.804557499,0.815779345,0.792847725,0.802361906,490272000,0,0,88.0648592,89.93100587,84.33256584,-0.33389534,-0.154140266,-0.693405487,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-06,0.789188273,0.792847595,0.760157863,0.769184172,449344000,0,0,86.27556977,89.65476993,79.51716944,-1.789289431,-0.276235944,-4.815396404,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-07,0.749912107,0.75503516,0.72893214,0.738690317,645304000,0,0,83.26049201,89.17582721,71.42982159,-3.01507776,-0.478942718,-8.087347843,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-08,0.74820437,0.748936235,0.721369547,0.722833276,398472000,0,0,79.76032957,88.47635006,62.32828859,-3.500162435,-0.69947715,-9.101533007,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-11,0.723564856,0.729175778,0.71112322,0.724052727,409372000,0,0,76.56571673,87.59820371,54.50074276,-3.194612842,-0.878146349,-7.82754583,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-12,0.736982623,0.746984736,0.731127763,0.736250758,469356000,0,0,72.76559674,86.51229419,45.27220184,-3.800119989,-1.085909525,-9.228540917,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-13,0.741861545,0.746740662,0.713075122,0.713806987,481672000,0,0,67.91358447,85.15951761,33.4217182,-4.852012264,-1.352776576,-11.85048364,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-14,0.699169783,0.707464229,0.678677747,0.699413776,600236000,0,0,64.20192684,83.64436232,25.31705588,-3.711657639,-1.515155297,-8.104662322,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-15,0.671358975,0.679409426,0.649891087,0.661356866,841452000,0,0,60.24145969,81.96189175,16.80059557,-3.960467149,-1.682470568,-8.51646031,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-19,0.675018113,0.694046468,0.664040206,0.666723728,457140000,0,0,56.76575332,80.15991778,9.977424401,-3.475706366,-1.801973966,-6.823171167,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-20,0.654038376,0.678921596,0.645256059,0.670383215,481180000,0,0,53.82733659,78.28575977,4.910490242,-2.93841673,-1.874158016,-5.066934159,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-21,0.677701764,0.688679615,0.663796398,0.678189635,481456000,0,0,51.38552594,76.3797886,1.397000611,-2.441810652,-1.905971163,-3.513489631,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-22,0.691119099,0.698681679,0.689655371,0.694046557,257996000,0,0,49.70468675,74.49764868,0.118762892,-1.68083919,-1.882139926,-1.278237719,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-25,0.693802839,0.701853292,0.691851181,0.69331491,270728000,0,0,48.11331418,72.64324068,-0.946538807,-1.591372564,-1.854407996,-1.065301698,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
2016-01-26,0.694778731,0.703073121,0.687704078,0.700145662,227944000,0,0,46.88599261,70.83943285,-1.020887863,-1.22732157,-1.803807826,-0.074349057,0,0,0,0,0,0,0,0,0,10000,10000,0,10000,,,,,,0,0,0,0,0,0,0,0.833333333,,0,0,0,0,0,0,0,0,10000,0,,0.062156622,0.359985195,0.156378563,-0.492948013,10000,0,0,0.526654282,-0.663081651,1.12687273
